Feature name	Note	Merck Strain ID	GRACE Plate	GRACE Position	No_DOX_score	DOX_score	Essential_verdict
C7_03700C_A		731.0	Plate 01	A01	0.0	0.0	NE
C6_00640C_A		605.0	Plate 01	A02	0.0	4.0	E
C1_11380W_A		513.0	Plate 01	A03	0.0	0.75	GD
C4_06500W_A		160.0	Plate 01	A04	0.0	3.0	E
C1_11000C_A		92.0	Plate 01	A05	0.0	2.5	GD
C3_02840W_A		133.0	Plate 01	A06	0.0	4.0	E
C6_00370C_A		584.0	Plate 01	A07	0.0	4.0	E
CR_01110W_A		630.0	Plate 01	A08	0.0	2.25	GD
C6_04030W_A		651.0	Plate 01	A09	0.0	0.0	NE
C1_06930W_A		227.0	Plate 01	A10	0.0	4.0	E
C7_00780W_A		765.0	Plate 01	A11	0.0	4.0	E
C3_06820C_A		772.0	Plate 01	A12	0.0	4.0	E
C6_02610C_A		773.0	Plate 01	B01	0.0	0.0	NE
C2_01220W_A		780.0	Plate 01	B02	0.0	3.5	E
C4_02830C_A		787.0	Plate 01	B03	0.0	4.0	E
CR_08940W_A		790.0	Plate 01	B04	0.0	0.0	NE
C1_00800C_A		850.0	Plate 01	B05	0.0	0.0	NE
C1_04770C_A		851.0	Plate 01	B06	0.0	0.0	NE
C1_03780C_A		856.0	Plate 01	B07	0.0	4.0	E
C1_07050C_A		857.0	Plate 01	B08	0.0	0.0	NE
C3_04470W_A		767.0	Plate 01	B09	0.0	3.25	E
C3_07710W_A		278.0	Plate 01	B10	0.25	1.0	GD
C1_03080C_A		528.0	Plate 01	B11	0.0	0.5	GD
CR_07210W_A		620.0	Plate 01	B12	0.0	0.0	NE
C3_02830W_A		659.0	Plate 01	C01	0.0	0.0	NE
C2_10770W_A		353.0	Plate 01	C02	0.0	1.0	GD
C1_04830W_A		556.0	Plate 01	C03	0.0	4.0	E
C4_05230C_A		164.0	Plate 01	C04	0.0	2.0	GD
CR_07080W_A		331.0	Plate 01	C05	0.0	4.0	E
C1_13760W_A		337.0	Plate 01	C06	0.0	0.0	NE
C1_02480W_A		395.0	Plate 01	C07	0.0	0.5	GD
C1_14240W_A		397.0	Plate 01	C08	0.0	4.0	E
C3_04560W_A		406.0	Plate 01	C09	0.5	4.0	E
C1_07410C_A		409.0	Plate 01	C10	0.0	0.5	GD
C7_00050C_A		412.0	Plate 01	C11	0.0	4.0	E
C2_09670C_A		454.0	Plate 01	C12	0.0	0.0	NE
C5_00920W_A		606.0	Plate 01	D01	0.0	4.0	E
C4_05210W_A		611.0	Plate 01	D02	0.0	0.0	NE
CR_02770C_A		613.0	Plate 01	D03	0.0	0.0	NE
C2_08780W_A		419.0	Plate 01	D04	0.0	4.0	E
C2_06640C_A		427.0	Plate 01	D05	0.0	0.0	NE
C4_05820W_A		645.0	Plate 01	D06	0.0	4.0	E
C4_01450W_A		625.0	Plate 01	D07	0.0	0.0	NE
C5_00070W_A		623.0	Plate 01	D08	1.25	2.5	E
C3_06100C_A		711.0	Plate 01	D09	0.0	1.5	GD
C1_10320W_A		696.0	Plate 01	D10	0.0	0.0	NE
CR_01680C_A		648.0	Plate 01	D11	0.0	0.0	NE
C1_12550C_A		600.0	Plate 01	D12	0.0	4.0	E
C7_00550C_A		573.0	Plate 01	E01	0.0	3.0	E
C1_09510W_A		582.0	Plate 01	E02	0.0	4.0	E
C4_01440W_A		514.0	Plate 01	E03	0.0	0.0	NE
C5_02020C_A		254.0	Plate 01	E04	0.0	1.75	GD
C4_06810C_A		361.0	Plate 01	E05	0.0	4.0	E
C5_01930W_A		291.0	Plate 01	E06	0.0	4.0	E
C7_04300W_A		429.0	Plate 01	E07	0.0	0.0	NE
C1_11550W_A		333.0	Plate 01	E08	0.0	1.0	GD
C6_01150W_A		655.0	Plate 01	E09	0.0	1.5	GD
C4_03740W_A		442.0	Plate 01	E10	2.0	1.0	GD
C1_09860C_A		485.0	Plate 01	E11	0.0	4.0	E
C6_01040C_A		487.0	Plate 01	E12	0.0	0.0	NE
C7_00210C_A		48.0	Plate 01	F01	0.0	0.0	NE
CR_02890C_A		193.0	Plate 01	F02	0.0	1.25	GD
CR_04520W_A		60.0	Plate 01	F03	0.0	3.0	E
C4_03390W_A		100.0	Plate 01	F04	0.0	0.0	NE
CR_03460W_A		112.0	Plate 01	F05	0.0	0.5	GD
C1_00810W_A		330.0	Plate 01	F06	0.0	0.0	NE
C1_00900W_A		583.0	Plate 01	F07	0.0	4.0	E
CR_03600C_A		589.0	Plate 01	F08	0.0	4.0	E
C3_01000W_A		817.0	Plate 01	F09	0.0	4.0	E
C2_04310W_A		814.0	Plate 01	F10	0.0	1.25	GD
CR_07000C_A		824.0	Plate 01	F11	0.0	0.5	GD
C3_06030W_A		829.0	Plate 01	F12	0.0	4.0	E
C4_06800W_A		838.0	Plate 01	G01	0.0	4.0	E
C6_00670W_A		834.0	Plate 01	G02	0.0	4.0	E
CR_04660C_A		830.0	Plate 01	G03	0.0	4.0	E
C2_07660W_A		837.0	Plate 01	G04	0.0	0.0	NE
C3_06200C_A		122.0	Plate 01	G05	0.0	0.0	NE
C5_05130C_A		362.0	Plate 01	G06	0.0	0.0	NE
C3_00760W_A		852.0	Plate 01	G07	1.5	1.0	GD
C2_09270C_A		94.0	Plate 01	G08	0.0	3.5	E
C1_14390W_A		447.0	Plate 01	G09	0.0	4.0	E
C1_12770W_A		768.0	Plate 01	G10	0.0	4.0	E
C4_01770W_A		769.0	Plate 01	G11	0.0	3.75	E
C3_01720C_A		770.0	Plate 01	G12	0.0	4.0	E
C1_13550C_A		782.0	Plate 01	H01	0.0	0.5	GD
C1_00110W_A		786.0	Plate 01	H02	0.0	3.5	E
CR_08540C_A		791.0	Plate 01	H03	0.0	0.0	NE
C3_02150C_A		854.0	Plate 01	H04	0.0	1.0	GD
C5_03140C_A		864.0	Plate 01	H05	0.0	2.5	GD
C2_00070C_A		792.0	Plate 01	H06	0.0	4.0	E
C3_07780C_A		872.0	Plate 01	H07	0.0	4.0	E
C2_00160C_A		873.0	Plate 01	H08	0.0	0.0	NE
C1_07360W_A		876.0	Plate 01	H09	0.0	1.0	GD
CR_03790C_A		877.0	Plate 01	H10	0.5	0.0	NE
C3_05830W_A		879.0	Plate 01	H11	0.0	0.0	NE
C3_04180W_A		880.0	Plate 01	H12	0.0	0.0	NE
C3_02370C_A		881.0	Plate 02	A01	0.0	0.25	GD
C1_12430W_A		809.0	Plate 02	A02	0.0	0.0	NE
C1_08160W_A		800.0	Plate 02	A03	0.0	2.5	GD
C6_04210C_A		805.0	Plate 02	A04	0.0	0.0	NE
C1_01530C_A		832.0	Plate 02	A05	0.0	4.0	E
C3_06830C_A		802.0	Plate 02	A06	0.0	0.0	NE
C1_05460W_A		827.0	Plate 02	A07	0.0	4.0	E
C1_12670C_A		844.0	Plate 02	A08	0.0	0.0	NE
C6_00320C_A		449.0	Plate 02	A09	0.0	1.5	GD
C2_03430W_A		445.0	Plate 02	A10	0.0	0.0	NE
C5_03070W_A		482.0	Plate 02	A11	0.0	4.0	E
CR_10680W_A		821.0	Plate 02	A12	0.0	4.0	E
C1_00340W_A		771.0	Plate 02	B01	0.0	0.0	NE
C3_03900C_A		775.0	Plate 02	B02	0.0	0.0	NE
C4_02430W_A		776.0	Plate 02	B03	0.0	4.0	E
C6_02980C_A		778.0	Plate 02	B04	0.0	0.875	GD
C5_04700C_A		783.0	Plate 02	B05	0.0	4.0	E
C1_13300C_A		785.0	Plate 02	B06	0.5	4.0	E
C1_07660W_A		846.0	Plate 02	B07	0.0	2.0	GD
C1_01130W_A		847.0	Plate 02	B08	0.0	0.0	NE
C7_01650W_A		848.0	Plate 02	B09	0.0	0.0	NE
C7_02840C_A		853.0	Plate 02	B10	0.5	0.0	NE
C3_01990W_A		862.0	Plate 02	B11	0.0	4.0	E
C5_05040W_A		866.0	Plate 02	B12	0.0	0.0	NE
C7_03120W_A		788.0	Plate 02	C01	0.0	1.0	GD
C5_05220W_A		870.0	Plate 02	C02	0.5	0.0	NE
C5_01650C_A		784.0	Plate 02	C03	0.0	0.0	NE
C2_09400C_A		855.0	Plate 02	C04	0.5	0.0	NE
C4_06600W_A		806.0	Plate 02	C05	0.0	0.5	GD
C1_07140C_A		807.0	Plate 02	C06	0.0	1.75	GD
C5_03840W_A		812.0	Plate 02	C07	0.0	0.0	NE
CR_07750C_A		808.0	Plate 02	C08	0.0	3.25	E
C4_04830W_A		804.0	Plate 02	C09	0.25	1.5	GD
C3_05160C_A		826.0	Plate 02	C10	0.0	3.25	E
CR_00100C_A		779.0	Plate 02	C11	0.0	4.0	E
C5_01940W_A		1233.0	Plate 02	C12	0.0	2.25	E
C1_10880W_A		1224.0	Plate 02	D01	0.0	4.0	E
C6_03210C_A		1232.0	Plate 02	D02	0.0	4.0	E
C4_00240C_A		1225.0	Plate 02	D03	0.0	3.0	E
C5_00830C_A		753.0	Plate 02	D04	0.0	0.0	NE
C2_02810C_A		631.0	Plate 02	D05	1.0	0.0	NE
C7_00390W_A		284.0	Plate 02	D06	0.0	4.0	E
C5_02480W_A		127.0	Plate 02	D07	0.0	0.0	NE
C7_01790C_A		595.0	Plate 02	D08	0.5	4.0	E
C3_00100W_A		326.0	Plate 02	D09	0.0	0.0	NE
C4_07180W_A		797.0	Plate 02	D10	0.0	4.0	E
C5_00040C_A		744.0	Plate 02	D11	0.0	4.0	E
C2_01120W_A		749.0	Plate 02	D12	0.0	4.0	E
C2_00950C_A		735.0	Plate 02	E01	0.0	1.0	GD
C2_00450C_A		763.0	Plate 02	E02	0.0	0.0	NE
C1_07690C_A		833.0	Plate 02	E03	0.0	4.0	E
C7_02770W_A		754.0	Plate 02	E04	0.0	4.0	E
CR_03170W_A		496.0	Plate 02	E05	0.0	3.5	E
C6_03120W_A		839.0	Plate 02	E06	0.0	3.0	E
C7_03070C_A		825.0	Plate 02	E07	0.0	0.0	NE
CR_06070W_A		757.0	Plate 02	E08	0.0	0.0	NE
C2_07670C_A		750.0	Plate 02	E09	0.0	4.0	E
C7_01580W_A		801.0	Plate 02	E10	0.0	1.0	GD
C3_06760W_A		357.0	Plate 02	E11	0.0	0.0	NE
C2_06820C_A		607.0	Plate 02	E12	0.0	4.0	E
C1_06960W_A		748.0	Plate 02	F01	0.0	4.0	E
C2_03160C_A		762.0	Plate 02	F02	0.0	4.0	E
CR_05720W_A		756.0	Plate 02	F03	0.0	0.0	NE
CR_06750C_A		434.0	Plate 02	F04	0.0	4.0	E
CR_08590W_A		526.0	Plate 02	F05	0.0	2.5	GD
C1_12380C_A		810.0	Plate 02	F06	0.0	4.0	E
C2_04030C_A		793.0	Plate 02	F07	0.0	1.0	GD
C4_05280W_A		831.0	Plate 02	F08	0.0	1.0	GD
C4_00970C_A		823.0	Plate 02	F09	0.0	0.0	NE
C7_02680W_A		741.0	Plate 02	F10	0.0	3.0	E
C4_06790W_A		798.0	Plate 02	F11	0.0	4.0	E
C4_07100C_A		647.0	Plate 02	F12	0.0	4.0	E
CR_08640C_A		543.0	Plate 02	G01	0.0	1.25	GD
C1_00070W_A		558.0	Plate 02	G02	0.5	4.0	E
C5_02030W_A		581.0	Plate 02	G03	0.0	4.0	E
C4_02420C_A		224.0	Plate 02	G04	0.0	0.0	NE
C2_06250C_A		686.0	Plate 02	G05	0.0	4.0	E
C4_01490W_A		699.0	Plate 02	G06	0.0	4.0	E
C3_03810W_A		815.0	Plate 02	G07	0.25	1.0	GD
CR_06960W_A		319.0	Plate 02	G08	0.0	1.5	GD
CR_03200C_A		703.0	Plate 02	G09	0.0	4.0	E
C5_00480C_A		742.0	Plate 02	G10	0.0	0.25	GD
C2_07340W_A		819.0	Plate 02	G11	0.0	4.0	E
C1_08870C_A		820.0	Plate 02	G12	0.0	0.0	NE
C7_00820W_A		747.0	Plate 02	H01	0.0	0.0	NE
C1_11010C_A		32.0	Plate 02	H02	0.0	0.0	NE
C6_01370W_A		25.0	Plate 02	H03	0.0	0.0	NE
C1_14460W_A		396.0	Plate 02	H04	0.0	4.0	E
C2_04580W_A		472.0	Plate 02	H05	0.0	4.0	E
C6_03900W_A		175.0	Plate 02	H06	0.0	4.0	E
C5_02230W_A		398.0	Plate 02	H07	0.0	4.0	E
C1_03530W_A		845.0	Plate 02	H08	0.0	3.5	E
C7_02980C_A		169.0	Plate 02	H09	0.0	4.0	E
C1_10670C_A		588.0	Plate 02	H10	0.0	4.0	E
C6_03720W_A		587.0	Plate 02	H11	0.0	4.0	E
C3_03750C_A		67.0	Plate 02	H12	0.0	3.0	E
C6_00750C_A		287.0	Plate 03	A01	0.0	1.0	GD
C2_07040W_A		221.0	Plate 03	A02	0.0	0.5	GD
C2_05320W_A		751.0	Plate 03	A03	0.0	1.25	GD
C1_00600W_A		836.0	Plate 03	A04	0.0	1.5	GD
C1_03550C_A		841.0	Plate 03	A05	0.0	0.0	NE
C4_02060C_A		740.0	Plate 03	A06	0.0	4.0	E
C1_00330C_A		759.0	Plate 03	A07	0.0	0.0	NE
C7_00570W_A		818.0	Plate 03	A08	0.0	4.0	E
CR_00900W_A		760.0	Plate 03	A09	0.0	0.0	NE
C6_01320W_A		822.0	Plate 03	A10	0.0	0.0	NE
C3_03890W_A		835.0	Plate 03	A11	0.0	0.0	NE
C6_02470W_A		816.0	Plate 03	A12	0.0	2.5	GD
C1_07700C_A		189.0	Plate 03	B01	0.0	0.0	NE
C3_04820C_A		774.0	Plate 03	B02	0.0	3.5	GD
C1_14080W_A		789.0	Plate 03	B03	0.0	3.75	E
C1_14230C_A		863.0	Plate 03	B04	0.0	4.0	E
C2_01820C_A		871.0	Plate 03	B05	0.0	4.0	E
C1_03630W_A		28.0	Plate 03	B06	0.0	0.75	GD
C1_14190C_A		149.0	Plate 03	B07	0.0	0.0	NE
C3_02130W_A		199.0	Plate 03	B08	1.0	4.0	E
CR_10620C_A		301.0	Plate 03	B09	0.0	1.0	GD
C5_03380W_A		394.0	Plate 03	B10	0.5	1.0	GD
C3_04440C_A		4022.0	Plate 03	B11	0.0	0.0	NE
C7_03500W_A		4066.0	Plate 03	B12	0.0	0.0	NE
C3_00910W_A		4268.0	Plate 03	C01	0.0	0.0	NE
C7_03970C_A		4271.0	Plate 03	C02	0.0	0.0	NE
C1_13140C_A		4216.0	Plate 03	C03	0.0	0.0	NE
C4_06040W_A		4251.0	Plate 03	C04	0.0	0.0	NE
CR_09930W_A		4262.0	Plate 03	C05	1.0	0.75	GD
C1_07960W_A		4263.0	Plate 03	C06	0.0	1.0	GD
C4_03190W_A		4074.0	Plate 03	C07	0.0	0.0	NE
C7_00460W_A		4127.0	Plate 03	C08	0.0	0.0	NE
C5_03260C_A		4147.0	Plate 03	C09	0.0	0.0	NE
C6_02250W_A		4175.0	Plate 03	C10	0.0	0.0	NE
C2_08200W_A		4207.0	Plate 03	C11	0.0	0.0	NE
C6_01500C_A		4132.0	Plate 03	C12	0.0	0.0	NE
CR_05090C_A		4105.0	Plate 03	D01	0.0	0.0	NE
CR_06690C_A		4190.0	Plate 03	D02	0.0	0.0	NE
C2_05300C_A		4203.0	Plate 03	D03	0.0	3.5	GD
C4_01020C_A		3813.0	Plate 03	D04	0.0	0.0	NE
C2_05050C_A		3820.0	Plate 03	D05	0.5	0.0	NE
C2_08290C_A		3823.0	Plate 03	D06	0.0	0.0	NE
C5_03510C_A		3843.0	Plate 03	D07	0.0	0.0	NE
C6_03400C_A		3876.0	Plate 03	D08	0.0	0.25	GD
C7_04230W_A		4021.0	Plate 03	D09			
C1_08710W_A		4089.0	Plate 03	D10	0.0	0.0	NE
C1_01950C_A		4091.0	Plate 03	D11	0.0	0.0	NE
CR_07360W_A		3748.0	Plate 03	D12	0.0	0.0	NE
C2_01680C_A		3785.0	Plate 03	E01	0.0	0.0	NE
C4_01560C_A		3811.0	Plate 03	E02	0.5	0.0	NE
C1_07040C_A		3851.0	Plate 03	E03	0.0	0.0	NE
C2_02930C_A		3879.0	Plate 03	E04	0.0	0.0	NE
C5_05290C_A		3895.0	Plate 03	E05	0.0	0.0	NE
C5_00820W_A		3896.0	Plate 03	E06	0.0	3.25	GD
C7_00970C_A		3909.0	Plate 03	E07	0.5	0.0	NE
C6_01780C_A		3916.0	Plate 03	E08	0.0	0.0	NE
C1_00530C_A		3923.0	Plate 03	E09	0.0	0.0	NE
C2_04100W_A		3928.0	Plate 03	E10	0.0	0.0	NE
C3_03010C_A		3970.0	Plate 03	E11	0.0	0.0	NE
C5_02740W_A		3983.0	Plate 03	E12	0.0	0.0	NE
C7_02030W_A		1203.0	Plate 03	F01	0.0	4.0	E
C3_04740C_A		1205.0	Plate 03	F02	0.0	0.75	GD
C4_02900C_A		1212.0	Plate 03	F03	0.5	0.0	NE
C2_00520W_A		1222.0	Plate 03	F04	0.0	0.0	NE
C4_04580W_A		1261.0	Plate 03	F05	0.0	0.0	NE
CR_03670W_A		4128.0	Plate 03	F06	0.0	0.0	NE
CR_00510C_A		910.0	Plate 03	F07	0.0	4.0	E
CR_08060C_A		1208.0	Plate 03	F08	0.0	0.0	NE
C1_13110C_A		887.0	Plate 03	F09	0.0	0.0	NE
C5_02460C_A		991.0	Plate 03	F10	0.0	0.0	NE
C3_00820W_A		940.0	Plate 03	F11	0.0	0.0	NE
CR_00120C_A		2273.0	Plate 03	F12	0.0	1.0	GD
C7_03720C_A		1048.0	Plate 03	G01	0.0	2.5	E
C3_01150C_A		1015.0	Plate 03	G02	0.0	0.0	NE
C5_03240W_A		2718.0	Plate 03	G03	0.0	0.0	NE
C4_03120C_A		3026.0	Plate 03	G04	0.0	0.0	NE
C2_07260C_A		1380.0	Plate 03	G05	0.0	4.0	E
C5_03760C_A		1549.0	Plate 03	G06	0.0	0.0	NE
C2_05170W_A		950.0	Plate 03	G07	0.0	0.0	NE
C5_04670W_A		1556.0	Plate 03	G08	0.0	1.75	GD
C2_03750W_A		2386.0	Plate 03	G09	0.0	0.0	NE
C5_01980C_A		2330.0	Plate 03	G10	0.0	0.0	NE
CR_05120W_A		2380.0	Plate 03	G11	0.0	0.0	NE
C1_09360C_A		2366.0	Plate 03	G12			
C4_00110C_A		2422.0	Plate 03	H01	0.0	0.0	NE
CR_03020C_A		1950.0	Plate 03	H02	0.0	0.0	NE
C3_06710W_A		2277.0	Plate 03	H03	0.0	0.0	NE
C4_06580W_A		2420.0	Plate 03	H04	0.0	1.25	GD
C6_01420C_A		2517.0	Plate 03	H05	1.0	1.0	GD
C7_03530C_A		2544.0	Plate 03	H06	0.0	0.0	NE
C5_05210W_A		2590.0	Plate 03	H07	0.0	0.0	NE
C2_08640C_A		2853.0	Plate 03	H08	0.0	0.0	NE
C4_03680C_A		2845.0	Plate 03	H09	0.0	0.0	NE
C1_05530C_A		2760.0	Plate 03	H10	0.0	0.0	NE
C5_02860C_A		2943.0	Plate 03	H11	0.0	0.0	NE
C4_05780C_A		3041.0	Plate 03	H12	0.0	0.0	NE
C6_02060W_A		2924.0	Plate 04	A01	0.0	0.0	NE
C5_03150W_A		2900.0	Plate 04	A02	0.5	0.0	NE
C2_10180W_A		2908.0	Plate 04	A03	0.0	0.0	NE
C4_02490W_A		2872.0	Plate 04	A04	0.0	0.0	NE
C6_00970C_A		2798.0	Plate 04	A05	0.0	0.0	NE
C1_13120C_A		2484.0	Plate 04	A06	0.5	0.0	NE
C2_01190C_A		2508.0	Plate 04	A07	0.0	0.0	NE
CR_02540W_A		2829.0	Plate 04	A08	0.0	0.0	NE
C3_02570W_A		2667.0	Plate 04	A09	0.0	0.0	NE
C2_02790C_A		3076.0	Plate 04	A10	0.0	0.0	NE
C1_08120W_A		3103.0	Plate 04	A11	0.0	0.0	NE
C2_01300C_A		3117.0	Plate 04	A12	0.0	0.0	NE
C1_00130C_A		3092.0	Plate 04	B01	0.0	0.0	NE
C4_04260C_A		3121.0	Plate 04	B02	0.0	0.0	NE
C5_02240W_A		3144.0	Plate 04	B03	0.0	0.0	NE
C3_04570C_A		3370.0	Plate 04	B04	0.0	0.0	NE
C1_02680C_A		4185.0	Plate 04	B05			
C4_00290C_A		4178.0	Plate 04	B06	0.0	0.0	NE
C1_08580C_A		1160.0	Plate 04	B07	0.0	0.0	NE
C4_03020W_A		1194.0	Plate 04	B08	0.0	0.75	GD
C6_00510C_A		1200.0	Plate 04	B09	0.0	0.75	GD
C4_00140C_A		1070.0	Plate 04	B10	0.0	2.75	E
CR_00820C_A		1104.0	Plate 04	B11	0.0	0.0	NE
C3_00800W_A		1169.0	Plate 04	B12	0.0	0.0	NE
C5_03980W_A		4333.0	Plate 04	C01	0.0	0.0	NE
C7_04130C_A		1554.0	Plate 04	C02	0.5	4.0	E
C4_04770C_A		1635.0	Plate 04	C03	0.0	0.0	NE
C2_00110W_A		4070.0	Plate 04	C04	0.0	0.5	GD
C3_06550C_A		4202.0	Plate 04	C05	0.0	0.0	NE
C3_02680C_A		1361.0	Plate 04	C06	0.0	0.0	NE
CR_02850C_A		1370.0	Plate 04	C07	0.0	0.0	NE
CR_04600W_A		1373.0	Plate 04	C08	0.0	0.0	NE
C2_06350C_A		1417.0	Plate 04	C09	1.0	1.0	GD
C6_03100W_A		1008.0	Plate 04	C10	2.0	1.0	GD
C1_11370C_A		1288.0	Plate 04	C11	0.0	0.0	NE
C3_03670W_A		4176.0	Plate 04	C12	0.0	0.0	NE
C7_00180W_A		4354.0	Plate 04	D01	0.0	0.0	NE
C1_11630C_A		5654.0	Plate 04	D02	0.0	0.0	NE
C1_02000W_A		4334.0	Plate 04	D03	0.0	0.0	NE
C2_04540C_A		1026.0	Plate 04	D04	0.0	0.0	NE
C2_05510C_A		1027.0	Plate 04	D05	0.0	0.0	NE
C4_03940C_A		1036.0	Plate 04	D06	0.0	0.0	NE
C5_00230C_A		1039.0	Plate 04	D07	0.0	0.0	NE
C3_06700C_A		1043.0	Plate 04	D08	0.0	3.0	E
C2_02610C_A		1045.0	Plate 04	D09	0.0	0.0	NE
C7_00490C_A		1051.0	Plate 04	D10	0.0	0.0	NE
C2_08680W_A		1114.0	Plate 04	D11	1.0	0.0	NE
C6_03660C_A		1115.0	Plate 04	D12	0.0	0.5	GD
CR_10850C_A		1121.0	Plate 04	E01	0.5	1.0	GD
C2_03930C_A		1122.0	Plate 04	E02	0.0	1.0	GD
C1_04330W_A		1126.0	Plate 04	E03	0.0	0.0	NE
C2_10240W_A		1127.0	Plate 04	E04	0.0	0.0	NE
C1_14330W_A		1129.0	Plate 04	E05	0.0	0.0	NE
	caydl037c	1131.0	Plate 04	E06			
C1_09050W_A		1133.0	Plate 04	E07	0.0	0.0	NE
C3_02600C_A		1135.0	Plate 04	E08	0.5	1.75	GD
C2_02410W_A		1137.0	Plate 04	E09	1.5	1.0	GD
C2_10480W_A		1139.0	Plate 04	E10	0.0	0.0	NE
C7_02890C_A		1144.0	Plate 04	E11	0.5	0.0	NE
C2_02300W_A		1145.0	Plate 04	E12	0.0	4.0	E
C6_03380W_A		925.0	Plate 04	F01	0.0	0.0	NE
C1_08360C_A		781.0	Plate 04	F02	0.0	4.0	E
C2_03940C_A		1541.0	Plate 04	F03	0.0	0.0	NE
C3_05220W_A		3732.0	Plate 04	F04	0.0	0.0	NE
C1_09460W_A		538.0	Plate 04	F05	0.0	4.0	E
C1_02420C_A		59.0	Plate 04	F06	1.0	4.0	E
C5_01580C_A		799.0	Plate 04	F07	0.5	4.0	E
CR_00570W_A		957.0	Plate 04	F08	0.0	0.0	NE
C3_00110C_A		192.0	Plate 04	F09	0.0	4.0	E
C1_08590C_A		1230.0	Plate 04	F10	0.0	4.0	E
C5_01970C_A		196.0	Plate 04	F11	0.0	4.0	E
C3_04830C_A		1193.0	Plate 04	F12	0.0	4.0	E
C1_10120C_A		206.0	Plate 04	G01	0.0	4.0	E
C7_02060W_A		50.0	Plate 04	G02	0.0	4.0	E
C6_03840C_A		1521.0	Plate 04	G03	0.0	0.0	NE
CR_02280W_A		3019.0	Plate 04	G04	0.0	0.0	NE
C1_00710C_A		828.0	Plate 04	G05	1.0	4.0	E
C4_01750C_A		305.0	Plate 04	G06	0.0	4.0	E
C1_14470W_A		649.0	Plate 04	G07	0.0	0.0	NE
CR_09980W_A		992.0	Plate 04	G08	1.0	1.0	GD
C2_10810W_A		988.0	Plate 04	G09	0.0	0.0	NE
CR_05300C_A		966.0	Plate 04	G10	0.0	0.0	NE
C6_01290C_A		981.0	Plate 04	G11	0.0	0.0	NE
C7_00020C_A		1083.0	Plate 04	G12	0.0	0.0	NE
C3_04950W_A		1181.0	Plate 04	H01	0.0	4.0	E
C4_01370W_A		1066.0	Plate 04	H02	0.0	0.0	NE
C2_02960C_A		1053.0	Plate 04	H03	0.0	0.0	NE
C4_04870C_A		1110.0	Plate 04	H04	0.0	0.0	NE
C4_03360C_A		1629.0	Plate 04	H05	0.0	0.0	NE
C7_02490W_A		2049.0	Plate 04	H06	0.0	0.0	NE
C3_06970W_A		1561.0	Plate 04	H07	0.0	1.75	GD
C2_07240C_A		1378.0	Plate 04	H08	0.0	0.0	NE
C4_03720C_A		1390.0	Plate 04	H09	0.0	0.0	NE
C2_05080C_A		1011.0	Plate 04	H10	0.0	0.0	NE
C1_13020C_A		1547.0	Plate 04	H11	0.0	4.0	E
C3_00830C_A		1533.0	Plate 04	H12	0.0	3.5	E
C1_05870W_A		1429.0	Plate 05	A01	0.0	0.0	NE
C4_04150C_A		1038.0	Plate 05	A02	0.0	0.0	NE
C1_12960C_A		1168.0	Plate 05	A03	0.0	0.0	NE
C3_00980W_A		1300.0	Plate 05	A04	0.0	0.0	NE
C6_00140C_A		3827.0	Plate 05	A05	0.0	0.0	NE
C3_04580C_A		3831.0	Plate 05	A06	0.0	0.0	NE
CR_05160C_A		4084.0	Plate 05	A07	0.0	0.0	NE
C2_07630C_A		4151.0	Plate 05	A08	0.0	0.0	NE
C2_05020W_A		4161.0	Plate 05	A09	0.0	0.0	NE
CR_05010W_A		3780.0	Plate 05	A10	0.0	0.0	NE
CR_06610W_A		3782.0	Plate 05	A11	0.0	0.0	NE
C2_02120W_A		3787.0	Plate 05	A12	0.0	3.25	E
C1_09520C_A		3798.0	Plate 05	B01	0.0	0.0	NE
C1_10180C_A		3802.0	Plate 05	B02	0.0	0.0	NE
C4_05650W_A		3814.0	Plate 05	B03	0.0	3.25	E
C1_02450C_A		3858.0	Plate 05	B04	0.0	1.0	GD
C4_03410W_A		3868.0	Plate 05	B05	0.0	2.75	GD
C2_09010W_A		3889.0	Plate 05	B06	0.0	0.0	NE
C3_07700W_A		3891.0	Plate 05	B07	0.0	0.0	NE
C7_00790W_A		3925.0	Plate 05	B08	0.0	0.0	NE
C1_05500W_A		3962.0	Plate 05	B09	0.0	0.5	GD
C1_05490C_A		3979.0	Plate 05	B10	0.0	0.0	NE
C4_00660W_A		4016.0	Plate 05	B11	0.0	0.0	NE
C1_08410C_A		4028.0	Plate 05	B12	0.0	0.0	NE
C2_05740W_A		4029.0	Plate 05	C01	0.0	0.0	NE
CR_03860C_A		3999.0	Plate 05	C02	0.0	0.0	NE
C2_02170W_A		3788.0	Plate 05	C03	0.0	0.0	NE
C1_09790C_A		3800.0	Plate 05	C04	1.0	0.0	NE
C1_10000C_A		3801.0	Plate 05	C05	0.0	0.0	NE
C1_11890W_A		3887.0	Plate 05	C06	0.0	3.25	GD
C1_03280W_A		3888.0	Plate 05	C07	0.0	0.0	NE
C2_07820C_A		3920.0	Plate 05	C08	0.0	0.0	NE
CR_07020W_A		3938.0	Plate 05	C09	0.0	0.0	NE
C1_00380C_A		3973.0	Plate 05	C10	0.0	0.0	NE
C1_14270W_A		4005.0	Plate 05	C11	0.0	0.0	NE
C1_04570C_A		4007.0	Plate 05	C12	0.0	0.0	NE
C6_00700C_A		4015.0	Plate 05	D01	0.0	0.0	NE
